LogReg,previous_ngram_notes,4,1,identity,False,False,"[('0.507', '0.462'), ('0.507', '0.550'), ('0.589', '0.190'), ('0.548', '0.400'), ('0.522', '0.182'), ('0.516', '0.364'), ('0.506', '0.562'), ('0.529', '0.267'), ('0.519', '0.429'), ('0.503', '0.545')]","('0.5246', '0.3951')"
LogReg,previous_ngram_notes,4,1,relu,False,False,"[('0.507', '0.462'), ('0.507', '0.550'), ('0.589', '0.190'), ('0.548', '0.400'), ('0.522', '0.182'), ('0.516', '0.364'), ('0.506', '0.562'), ('0.529', '0.267'), ('0.519', '0.429'), ('0.503', '0.545')]","('0.5246', '0.3951')"
LogReg,previous_ngram_notes,4,1,identity,True,False,"[('0.966', '0.962'), ('0.967', '0.900'), ('1.000', '0.286'), ('0.968', '1.000'), ('0.963', '1.000'), ('0.969', '1.000'), ('0.968', '0.938'), ('0.955', '0.800'), ('0.968', '1.000'), ('0.969', '1.000')]","('0.9693', '0.8886')"
LogReg,previous_ngram_notes,4,1,relu,True,False,"[('0.966', '0.962'), ('0.967', '0.900'), ('1.000', '0.286'), ('0.968', '1.000'), ('0.963', '1.000'), ('0.969', '1.000'), ('0.968', '0.938'), ('0.955', '0.800'), ('0.968', '1.000'), ('0.969', '1.000')]","('0.9693', '0.8886')"
LogReg,previous_ngram_notes,4,1,logistic,True,False,"[('0.966', '0.962'), ('0.967', '0.900'), ('1.000', '0.286'), ('0.968', '1.000'), ('0.963', '1.000'), ('0.969', '1.000'), ('0.968', '0.938'), ('0.955', '0.800'), ('0.968', '1.000'), ('0.969', '1.000')]","('0.9693', '0.8886')"
LogReg,previous_ngram_notes,4,1,tanh,True,False,"[('0.966', '0.962'), ('0.967', '0.900'), ('1.000', '0.286'), ('0.968', '1.000'), ('0.963', '1.000'), ('0.969', '1.000'), ('0.968', '0.938'), ('0.955', '0.800'), ('0.968', '1.000'), ('0.969', '1.000')]","('0.9693', '0.8886')"
LogReg,previous_ngram_notes,4,1,identity,False,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.379', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3627', '0.3203')"
LogReg,previous_ngram_notes,4,1,relu,False,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.379', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3627', '0.3203')"
LogReg,previous_ngram_notes,4,1,logistic,False,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.379', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3627', '0.3203')"
LogReg,previous_ngram_notes,4,1,tanh,False,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.379', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3627', '0.3203')"
LogReg,previous_ngram_notes,4,1,identity,True,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.373', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3621', '0.3203')"
LogReg,previous_ngram_notes,4,1,relu,True,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.373', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3621', '0.3203')"
LogReg,previous_ngram_notes,4,1,logistic,True,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.373', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3621', '0.3203')"
LogReg,previous_ngram_notes,4,1,tanh,True,True,"[('0.308', '0.231'), ('0.329', '0.500'), ('0.470', '0.143'), ('0.369', '0.133'), ('0.373', '0.000'), ('0.348', '0.545'), ('0.378', '0.125'), ('0.338', '0.267'), ('0.323', '0.714'), ('0.385', '0.545')]","('0.3621', '0.3203')"
